epoch,train_loss,train_jaccard,train_f1,train_recall,train_precision,valid_loss,valid_jaccard,valid_f1,valid_recall,valid_precision,learning_rate
1,0.8585316787328628,0.14886328673565438,0.259148827287588,0.48578216719435763,0.17670850464484728,0.8034059564331782,0.35490781981169306,0.5238848202396804,0.5466070420700734,0.5029763093763733,0.0001
2,0.5508779695652023,0.3914954400615317,0.5626974099810487,0.5670745051228488,0.558387368503536,0.6593122237003278,0.376330795808871,0.5468609682423055,0.5816437285633657,0.5160035435042175,0.0001
3,0.5163038573597077,0.42516430899193475,0.5966530403679101,0.5804958562643241,0.6137353944484449,0.5014340334657357,0.3865772320751857,0.5575992784716718,0.4428862935787783,0.7525081144880496,0.0001
4,0.5000101495933762,0.4364273361894126,0.6076566843223369,0.581048758049678,0.636818469185324,0.5587162922973427,0.4124514771683409,0.5840221541560022,0.604306864064603,0.5650550075102505,0.0001
5,0.4947524874937323,0.44861293794093027,0.6193689510720403,0.5964626391096979,0.6441048972058887,0.4901146549856013,0.45122431563053894,0.6218533010652976,0.5968393175009769,0.6490557129367328,0.0001
6,0.4646403855130256,0.46785981120554626,0.6374720632500936,0.6136069716082052,0.6632686527842745,0.4405618451584479,0.4348388023264163,0.6061151979182305,0.5258542091781357,0.7152896710565169,0.0001
7,0.4691713818227092,0.46839540005267116,0.6379690375437976,0.6097816689357727,0.6688886466452281,0.48125810355240706,0.41352897119901955,0.5851015148960766,0.5273737680718968,0.6570207702293379,0.0001
8,0.4618496326431792,0.4754200302147075,0.6444538104115654,0.6194803322612555,0.6715254127688925,0.5021914625123987,0.42218150139685784,0.5937097353357413,0.6101680197976815,0.5781160016454134,0.0001
9,0.4627936285139749,0.4757361364302378,0.6447441716525686,0.6215004151523137,0.6697940834489816,0.447338115405329,0.4133196245563995,0.5848919343862201,0.5410497981157469,0.6364657814096016,0.0001
10,0.4382745824464124,0.49733872188770223,0.664296881684466,0.6370548657075652,0.6939728491099578,0.44265355198090006,0.45764767018881,0.6279263220439691,0.5735249424738419,0.6937296502468228,0.0001
11,0.44570256796675856,0.48949338215778965,0.6572615736616078,0.6328473106301719,0.6836351524853747,0.4382948282586495,0.46139186436222646,0.6314416764097491,0.6096470281769635,0.6548523993844145,0.0001
12,0.440954207170349,0.49264495139238546,0.6600966303913479,0.6324226227470479,0.6903034282892202,0.40194720194765443,0.4853237410071942,0.6534922018792987,0.5857682455607173,0.7389232707158114,0.0001
13,0.4291875846161189,0.5089243100177105,0.6745524697812539,0.6414363624612845,0.711274166606945,0.5364088726241665,0.43406039210741976,0.6053585950722026,0.5978813007424131,0.6130252849002849,0.0001
14,0.43234726126641787,0.5072897036813003,0.673115065328624,0.6500012420817289,0.6979333376010926,0.4198203592140137,0.46332032247473826,0.6332452510345515,0.5514262145617158,0.7435747321585388,0.0001
15,0.4192178835522007,0.5142428435930527,0.6792078902916758,0.6574592225193078,0.7024446709995328,0.40145777519525133,0.4826824401368301,0.6510934871425138,0.5881127078539486,0.7291812456263121,0.0001
16,0.4081082585382268,0.5265908113206802,0.6898912366243282,0.6629402178233564,0.7191264370294116,0.4055690539225074,0.46150522146200934,0.6315478243729364,0.5564190509269309,0.730131601435652,0.0001
17,0.4180435163675938,0.5196003074558032,0.6838644410723318,0.6586303058622353,0.7111092028359355,0.43337635344908765,0.4242617378372637,0.595763723150358,0.5202101332870229,0.6969926124134722,0.0001
18,0.4088629118382429,0.53082581992433,0.6935156345227691,0.6651477238243532,0.724411069934768,0.4714140164553998,0.4439220737401385,0.6148837001850984,0.5985325402683107,0.6321533382245048,0.0001
19,0.41672411072300247,0.525966569854066,0.6893552981365327,0.6585512668082799,0.7231824836658436,0.4384773420793541,0.4330996346400711,0.604423620202577,0.5712673121173968,0.6416658538964206,0.0001
20,0.4032555407613093,0.5446265865116968,0.7051886731299282,0.6760630602413232,0.7369368002341133,0.4099067605647776,0.46427044742091766,0.6341321007176742,0.5658403160682499,0.7211708720672864,0.0001
21,0.4079374122048439,0.5385376041262885,0.7000642723089184,0.6768410900883882,0.7249377036611079,0.5037455659138412,0.4866345616973758,0.654679467618131,0.6054356792428255,0.7126430907604252,1e-05
22,0.37258981430688604,0.5705149188994549,0.7265323137449031,0.6935045039219685,0.7628633021097785,0.3904118954399032,0.49832915622389307,0.6651798160022303,0.6215430035166934,0.7154065264104742,1e-05
23,0.36332689550763225,0.5802346976325796,0.7343652161313192,0.7058413911105805,0.765291484657283,0.3887314194324263,0.5012150026413101,0.6677457949187134,0.6178960621716667,0.7263447994283965,1e-05
24,0.3671056521658788,0.5839133606141902,0.7373046722552646,0.704652828199441,0.7731295560696669,0.38710576551765613,0.4942470142732304,0.6615332131195477,0.5893283549689576,0.7539016939738962,1e-05
25,0.35757330059073633,0.5903482541670642,0.7424138110885099,0.7074983100719711,0.780954418767968,0.4025665317371183,0.4929205079144199,0.6603439437013562,0.6151608561628967,0.7126905085257281,1e-05
26,0.3545807617181209,0.5912884024736533,0.7431568049569106,0.7098728314507352,0.7797155083950132,0.39548954248171275,0.4965308350649808,0.6635758160551646,0.6120783224069812,0.724534895672731,1e-05
27,0.3440905331289877,0.5976793091743043,0.7481843267823135,0.7175609319708958,0.7815380784574828,0.3992142221430727,0.4964973110670818,0.6635458779582476,0.6092562844614249,0.7284572259136213,1e-05
28,0.3495547389940465,0.5949705480674634,0.7460583504671681,0.7127179242374516,0.782671137128129,0.40006637045271315,0.49485046894354984,0.6620735374197978,0.607042070073373,0.7280774838575297,1e-05
29,0.3457891587530906,0.6041990959241872,0.7532719566533667,0.7234083793052035,0.7857073455110766,0.390714796434015,0.5004339963833635,0.6670523296454312,0.6007467546563626,0.7498103392218489,1e-05
30,0.34008341748004495,0.6048123051960147,0.7537483395880888,0.7260638826499175,0.7836276754924623,0.3954346001837793,0.4951683126261017,0.6623579545454545,0.6073459818521252,0.7283282136720988,1.0000000000000002e-06
31,0.3448570849456752,0.605227851413713,0.7540709574415783,0.7246342215458678,0.7860005718015525,0.394812834494593,0.4959785522788204,0.6630824372759857,0.6184604697607781,0.7146440575929364,1.0000000000000002e-06
32,0.34689849645519283,0.6050317072159821,0.7539186976753794,0.7261548257439336,0.7838900225539684,0.39538201883112845,0.5012866879955488,0.6678094090940678,0.6258411843876177,0.7158109047571755,1.0000000000000002e-06
33,0.3358807123054991,0.6079669460040318,0.7561933378231362,0.7255159250864845,0.7895795919250492,0.3920374106210695,0.5010764832527441,0.6676228544556784,0.6163765032779056,0.7281633071754628,1.0000000000000002e-06
34,0.34627905005705906,0.6051575954979819,0.7540164245495641,0.726116898292022,0.7841455818548907,0.39279124846508257,0.5018938723494637,0.6683479859523417,0.6155515998784353,0.7310508404661236,1.0000000000000002e-06
35,0.3396578312534987,0.6078531213777115,0.7561052851106997,0.7294346165119202,0.7848003164151024,0.39828805257341227,0.503486993514192,0.6697590277616717,0.6268831676290539,0.7189304919338777,1.0000000000000002e-06
36,0.33850392893976744,0.607884756773821,0.75612975894308,0.7273161010083942,0.7873205793109385,0.39175088522473556,0.5041633766420214,0.6703572025102007,0.6098641080189293,0.7441724941724942,1.0000000000000002e-07
37,0.34158102659629097,0.6094706893386954,0.7573554378789175,0.7268986585996895,0.7904760874152549,0.3961454067568693,0.5049113136880786,0.6710180315552217,0.6204141883384708,0.7306099493839153,1.0000000000000002e-07
38,0.33541089061377033,0.61221268207938,0.7594688825915545,0.7288972419862472,0.7927172837436666,0.3958429105423509,0.5039832878943455,0.6701979895002002,0.6179828941084531,0.7320510183089899,1.0000000000000002e-07
39,0.34395123155804314,0.6052688710754843,0.7541027948420521,0.7208082455364023,0.7906220857624328,0.40076099694749623,0.5054174410042428,0.6714648405655324,0.6257977684192246,0.724321608040201,1.0000000000000002e-07
40,0.3345505139328453,0.6099500454511337,0.7577254302697523,0.7272722752832731,0.7908403797495729,0.39559436819853894,0.505306208793146,0.6713666705703244,0.6222376590109843,0.7289187264774692,1.0000000000000002e-07
41,0.33842763523400593,0.6102579494105681,0.7579629706333099,0.7273251192368839,0.7912955115454466,0.4011328396689181,0.5057064557532869,0.6717198479437853,0.6329179872357052,0.7155900255252307,1.0000000000000002e-07
42,0.34138979245123324,0.6108886842839824,0.7584492836083381,0.7292027212508205,0.7901398887787214,0.397273474457713,0.5052932458183358,0.671355228919052,0.621673251421873,0.7296677537708928,1.0000000000000004e-08
43,0.3407873861006317,0.6066472104714737,0.7551716475372984,0.7263297065972136,0.7863988849604193,0.4019621747071463,0.5050306663910137,0.671123423155292,0.6363478487387662,0.7099195970163712,1.0000000000000004e-08
44,0.33514030000848105,0.6078182166698614,0.756078280949925,0.7253762071949316,0.7894941950150199,0.4014577988807256,0.5054464719350586,0.6714904599502258,0.6325706594885598,0.7155134312232971,1.0000000000000004e-08
45,0.33474116683981686,0.6096358370920227,0.7574829325288809,0.728260059149539,0.7891490989001518,0.3984047815179675,0.5054132651273606,0.671461155332123,0.6262753440715495,0.723674308934932,1.0000000000000004e-08
46,0.33830200249438697,0.6097955551119539,0.7576062105222368,0.7289390218439603,0.7886205097589967,0.39993166215451603,0.5047781808035714,0.6709004519643064,0.628359310554422,0.7196201272871917,1.0000000000000004e-08
47,0.33230675783550934,0.6118772539067717,0.7592107307473199,0.7284635261379447,0.7926678922893912,0.3957255888815895,0.5047494614922843,0.670875085067937,0.6205878522120436,0.7300306435137895,1.0000000000000004e-08
48,0.33844251893119726,0.6085424959610932,0.7566383822486371,0.7259694909024077,0.790012811018557,0.3964081456739402,0.504988325196349,0.6710860366713681,0.6197195328441801,0.731737325062798,1.0000000000000004e-08
49,0.3409190050122609,0.6051421456733762,0.7540044317003612,0.7251329079615475,0.7852703576044808,0.3986950162588981,0.5045349082472053,0.6706855460535539,0.6231059783788477,0.726132051606375,1.0000000000000004e-08
50,0.3411012585818149,0.6075862816546732,0.7558988137536113,0.7246382576699318,0.7899781001322665,0.3942608475631931,0.5044377116378542,0.6705996635629161,0.6144227847002127,0.7380828204860749,1.0000000000000004e-08
51,0.3400501379544117,0.6090645531337991,0.7570417879725094,0.7258013202895093,0.7910925690136267,0.4003515015927538,0.5054104998603742,0.6714587149581469,0.628619806364781,0.7205633522444511,1.0000000000000004e-08
