epoch,train_loss,train_jaccard,train_f1,train_recall,train_precision,valid_loss,valid_jaccard,valid_f1,valid_recall,valid_precision,learning_rate
37,0.3579827734919266,0.5817993130883843,0.735617101707359,0.7025510965239445,0.7719493803685005,0.3743765832891641,0.5084039548022599,0.674095229177396,0.6251031129249338,0.7314198628397257,1.0000000000000002e-07
38,0.3589724054509096,0.5795909805115211,0.7338494428777144,0.7010711922424387,0.7698430909766385,0.36435174823950595,0.5034879406307978,0.6697598657419975,0.5891112751269917,0.775992222349308,1.0000000000000002e-07
39,0.3597096021877097,0.5774899637173487,0.7321630907324392,0.69885581020671,0.7688040873931928,0.36998290639864495,0.5058217079413143,0.6718215115026452,0.6092128684930317,0.7487726787620064,1.0000000000000002e-07
40,0.36608568951523984,0.5804133084838087,0.7345082521997188,0.7015649786910274,0.7706977836777729,0.37433718547997497,0.5049150076297952,0.6710212936543495,0.617722398298094,0.734386290905337,1.0000000000000004e-08
41,0.3602217327065421,0.5803803597552181,0.7344818684599599,0.7000631278612579,0.7724600162348347,0.37495591827657443,0.5059391771019678,0.6719251146325818,0.6139452090478879,0.741998111029489,1.0000000000000004e-08
42,0.3612051653255407,0.576959236015471,0.7317363985555942,0.6954354330473852,0.7720358201049443,0.36863342398515975,0.5064738341688607,0.6723964567871679,0.6096904441453567,0.7494796392165235,1.0000000000000004e-08
43,0.35856240386874394,0.5835382451869701,0.7370055594938549,0.7059680925683642,0.7708976141845204,0.3719009574180402,0.5053409132056342,0.6713973011329468,0.6059132548951505,0.7527508090614887,1.0000000000000004e-08
44,0.35618206801336755,0.5799619785914012,0.7341467534661313,0.7024572676138992,0.7688304902078185,0.3681959821823526,0.5085828343313373,0.6742524477374967,0.6084313810619546,0.7560422960725075,1.0000000000000004e-08
45,0.35528576628680947,0.5815800067367176,0.7354417788028248,0.7039138087046447,0.7699264230051824,0.37064959943775455,0.5067144136078783,0.6726084373143196,0.6143359527634263,0.7430942127927739,1.0000000000000004e-08
46,0.3586324850227981,0.5790793428583193,0.7334391973111593,0.6991846880437484,0.7712230136926207,0.37482132802314183,0.5067271026692568,0.6726196160825136,0.6115573307862632,0.7472282637525861,1.0000000000000004e-08
47,0.3588706002460128,0.5813677453271507,0.735272041617212,0.7040636657547874,0.7693754314257295,0.36750509741899795,0.5056380037829187,0.671659459328872,0.6035253766335258,0.7571350762527234,1.0000000000000004e-08
48,0.35769531680134886,0.5825322950671392,0.7362027263303655,0.7044758457469024,0.7709220900053866,0.3723873904013853,0.5055007654786912,0.6715383705805841,0.6164199192462988,0.737481820070642,1.0000000000000004e-08
49,0.3526547060352753,0.5846004276056964,0.7378521643958124,0.7056091727700791,0.7731829573934837,0.3741556997260012,0.5087333923826395,0.6743847454442983,0.6234098901576,0.7344381361567184,1.0000000000000004e-08
50,0.3554768995424762,0.5829003617231174,0.7364965929865381,0.7042860690340204,0.7717946206010733,0.3748445327985379,0.5058860960865416,0.6718783012888232,0.6212825077063344,0.7314455121652014,1.0000000000000004e-08
51,0.35385519876690574,0.5776226360855014,0.7322697112393566,0.6993084178130888,0.7684919082534721,0.369186712917961,0.5077860284045851,0.6735518420234765,0.6116007467546564,0.7494679719089168,1.0000000000000004e-08
52,0.3624048691277711,0.578961717033194,0.7333448440042485,0.6970667515442076,0.7736063583176951,0.36996729897595615,0.49990751359550145,0.6665844514601421,0.5866799808969739,0.7716863685683285,1.0000000000000004e-08
53,0.3569219708128547,0.5844569373352746,0.737737862814005,0.7040938520171128,0.7747584706146082,0.36975095794658214,0.5087813813166685,0.674426908519603,0.6150306082577172,0.7465219224283305,1.0000000000000004e-08
54,0.3542351548164847,0.5808904707762783,0.7348902172723435,0.7008379638373377,0.7724205175398234,0.3701078626183959,0.5077725839765191,0.6735400144196106,0.6083879650935614,0.7543198578887872,1.0000000000000004e-08
55,0.3538000104991249,0.5829655052925986,0.736548589774661,0.7029641899588625,0.7735030103995622,0.3730763922322443,0.5070680910758606,0.6729199484462266,0.6120349064385882,0.7472568248078452,1.0000000000000004e-08
56,0.362991382436918,0.5786612048827032,0.7331037249701701,0.6990440796534043,0.7706523525223202,0.37008678841306764,0.5007722291681989,0.6673527393903754,0.5912386575782573,0.7659598402609821,1.0000000000000004e-08
57,0.35965919062490753,0.5795852599131288,0.733844857408968,0.6995463724719716,0.7716800272149156,0.3702431671383206,0.5086475758434931,0.6743093403495584,0.6231059783788477,0.734681341182493,1.0000000000000004e-08
58,0.36156600714589054,0.5784446577068978,0.7329299191867004,0.6982965224395629,0.7711780178023293,0.37194700950367743,0.5054124269322364,0.671460415618034,0.6081274692832024,0.7495184075342466,1.0000000000000004e-08
59,0.35956995833976135,0.5787866315442871,0.7332043735107486,0.6995458140772762,0.7702656069411655,0.3701569674764261,0.5088596741926265,0.6744956908798182,0.6184170537923849,0.741759100140603,1.0000000000000004e-08
60,0.3601753277587877,0.5813454286759959,0.7352541932128461,0.702656626655732,0.7710234245043768,0.3748398148148878,0.5057868736767819,0.6717907859586634,0.6223244909477705,0.7297999083549718,1.0000000000000004e-08
61,0.3628918688141691,0.5792095267426343,0.7335436076520436,0.701458097113644,0.7687050732180519,0.374774678218736,0.5049299799942841,0.6710345155011157,0.6136412972691356,0.7402713036191274,1.0000000000000004e-08
62,0.36725747728781677,0.5797056021380758,0.7339413133098531,0.6989601826020796,0.7726083419449881,0.3695586301836304,0.5082273478479558,0.6739399714149595,0.6141622888898537,0.7466089618409247,1.0000000000000004e-08
63,0.3611139434491006,0.5753166660511836,0.7304139903417882,0.6973035071316318,0.7668256346871137,0.373300495691351,0.5051989069874729,0.671271955676058,0.6180697260452395,0.7344959240532453,1.0000000000000004e-08
64,0.35347115882259256,0.5824337080226379,0.736123990622558,0.7025362084652981,0.7730846459816275,0.3746138736416782,0.50596734780607,0.6719499576709623,0.6202839404332914,0.7330049766558925,1.0000000000000004e-08
65,0.3594931972554448,0.5801150572206413,0.7342693869914009,0.7018565346342821,0.7698209439945946,0.3693306497904175,0.5082819791258505,0.6739880024561901,0.6195024530022142,0.7389818219483143,1.0000000000000004e-08
66,0.3566655615252961,0.5810345681458003,0.7350055208814615,0.7002621251535696,0.7733764735610463,0.36816161505808376,0.5023942683773805,0.6687915135884772,0.5967090695957973,0.7606818684967899,1.0000000000000004e-08
67,0.3518234854325445,0.5825477239656545,0.7362150476016827,0.7024829128867901,0.7733501149173689,0.37254947514695264,0.5045878187992197,0.6707322929171669,0.6064342465158685,0.7502820003222861,1.0000000000000004e-08
68,0.3525203467379321,0.5810227642745562,0.7349960764684567,0.7004452129668277,0.7731323801218662,0.3702701151812473,0.5041638126825048,0.6703575879589685,0.6071723179785525,0.7482210689636724,1.0000000000000004e-08
69,0.35972207011908713,0.5798833603408707,0.734083762000958,0.7014591967204143,0.769891063969203,0.37502019472105647,0.5061831067399479,0.6721401992557916,0.607780141536057,0.7517452475566534,1.0000000000000004e-08
70,0.36390235133787074,0.5812482001069651,0.735176425899041,0.702056717500733,0.7715757109075916,0.36943504796023857,0.5072238114205019,0.6730570570570571,0.6081708852515956,0.7534423407917383,1.0000000000000004e-08
71,0.35807258051775726,0.5814514568503049,0.7353389879046325,0.7021118988197628,0.7718672117528749,0.37306955892405097,0.5055950075317409,0.6716215250482384,0.6120349064385882,0.744062071149583,1.0000000000000004e-08
72,0.3468705851668411,0.5832857698257108,0.7368041587210366,0.700833378886741,0.7766671623132376,0.3712745758653338,0.5050989153544017,0.6711836812871097,0.6085616289671341,0.7481718708299974,1.0000000000000004e-08
73,0.35903029198453756,0.5815999471310325,0.7354577220188134,0.7000979470886843,0.7745793199808569,0.36972772718615604,0.5070412389699261,0.6728963028463543,0.6112100030391178,0.7484316852737906,1.0000000000000004e-08
74,0.36053439296770784,0.5834957469650673,0.7369716629594958,0.7029768478444717,0.7744214212513633,0.36903763137000745,0.508716153461456,0.6743695986740855,0.6182868058872053,0.7416414956775336,1.0000000000000004e-08
75,0.35592941901222913,0.5829123365117563,0.7365061514351613,0.7027671518704357,0.7736480574028701,0.3688726834254141,0.5097681408329755,0.6752932811944543,0.6185473016975643,0.7435027658908256,1.0000000000000004e-08
76,0.36151283828205805,0.5796391242705001,0.7338880322278493,0.6992686067729698,0.7721138854118629,0.3692997132477015,0.5081896240710008,0.6739068031767295,0.6115573307862632,0.7504128709179053,1.0000000000000004e-08
